bac_id	bac_def	hit_prophage	hit_phage_id	hit_phage_def	prophage_pro_num	hit_pro_percent	hit_pro_num
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|1191792:1235754|DBSCAN-SWA|47	MK448947	Streptococcus phage Javan458, complete genome	47.0	0.0851063829787234	4
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448789	Streptococcus phage Javan513, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|1191792:1235754|DBSCAN-SWA|47	MK448789	Streptococcus phage Javan513, complete genome	47.0	0.0851063829787234	4
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448784	Streptococcus phage Javan505, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|1191792:1235754|DBSCAN-SWA|47	MK448784	Streptococcus phage Javan505, complete genome	47.0	0.0851063829787234	4
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448689	Streptococcus phage Javan163, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|1191792:1235754|DBSCAN-SWA|47	MK448689	Streptococcus phage Javan163, complete genome	47.0	0.0851063829787234	4
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448845	Streptococcus phage Javan118, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	DQ864624	Streptococcus phage P9, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|1191792:1235754|DBSCAN-SWA|47	DQ864624	Streptococcus phage P9, complete genome	47.0	0.06382978723404255	3
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448968	Streptococcus phage Javan512, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|1191792:1235754|DBSCAN-SWA|47	MK448968	Streptococcus phage Javan512, complete genome	47.0	0.0851063829787234	4
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448850	Streptococcus phage Javan132, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448962	Streptococcus phage Javan496, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448941	Streptococcus phage Javan446, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448797	Streptococcus phage Javan531, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|1191792:1235754|DBSCAN-SWA|47	MK448797	Streptococcus phage Javan531, complete genome	47.0	0.0851063829787234	4
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448779	Streptococcus phage Javan497, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|1191792:1235754|DBSCAN-SWA|47	MK448779	Streptococcus phage Javan497, complete genome	47.0	0.0851063829787234	4
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448763	Streptococcus phage Javan451, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448675	Streptococcus phage Javan129, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448865	Streptococcus phage Javan182, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448860	Streptococcus phage Javan172, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448978	Streptococcus phage Javan532, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448966	Streptococcus phage Javan508, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448920	Streptococcus phage Javan372, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|1191792:1235754|DBSCAN-SWA|47	MK448920	Streptococcus phage Javan372, complete genome	47.0	0.0851063829787234	4
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448957	Streptococcus phage Javan484, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448772	Streptococcus phage Javan483, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448946	Streptococcus phage Javan456, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|1191792:1235754|DBSCAN-SWA|47	MK448946	Streptococcus phage Javan456, complete genome	47.0	0.0851063829787234	4
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448885	Streptococcus phage Javan252, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448785	Streptococcus phage Javan507, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448969	Streptococcus phage Javan514, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448773	Streptococcus phage Javan485, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448830	Streptococcus phage Javan73, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|1191792:1235754|DBSCAN-SWA|47	MK448830	Streptococcus phage Javan73, complete genome	47.0	0.0425531914893617	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448919	Streptococcus phage Javan370, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|1191792:1235754|DBSCAN-SWA|47	MK448919	Streptococcus phage Javan370, complete genome	47.0	0.02127659574468085	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448903	Streptococcus phage Javan310, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|1191792:1235754|DBSCAN-SWA|47	MK448903	Streptococcus phage Javan310, complete genome	47.0	0.02127659574468085	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448769	Streptococcus phage Javan471, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448684	Streptococcus phage Javan151, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448976	Streptococcus phage Javan528, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|1191792:1235754|DBSCAN-SWA|47	MK448976	Streptococcus phage Javan528, complete genome	47.0	0.0851063829787234	4
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448955	Streptococcus phage Javan478, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448682	Streptococcus phage Javan143, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	EF207558	Streptococcus phage phi3396, complete genome	59.0	0.03389830508474576	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448577	Streptococcus satellite phage Javan614, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|617550:628355|DBSCAN-SWA|17	MK448577	Streptococcus satellite phage Javan614, complete genome	17.0	0.23529411764705882	4
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448525	Streptococcus satellite phage Javan538, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|617550:628355|DBSCAN-SWA|17	MK448525	Streptococcus satellite phage Javan538, complete genome	17.0	0.23529411764705882	4
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448528	Streptococcus satellite phage Javan541, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|617550:628355|DBSCAN-SWA|17	MK448528	Streptococcus satellite phage Javan541, complete genome	17.0	0.11764705882352941	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448527	Streptococcus satellite phage Javan540, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|617550:628355|DBSCAN-SWA|17	MK448527	Streptococcus satellite phage Javan540, complete genome	17.0	0.11764705882352941	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448948	Streptococcus phage Javan46, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448837	Streptococcus phage Javan10, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448829	Streptococcus phage Javan7, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448729	Streptococcus phage Javan31, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448691	Streptococcus phage Javan17, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MH853358	Streptococcus phage LF4, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MH853355	Streptococcus phage LF1, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448877	Streptococcus phage Javan220, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448366	Streptococcus satellite phage Javan216, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|617550:628355|DBSCAN-SWA|17	MK448366	Streptococcus satellite phage Javan216, complete genome	17.0	0.11764705882352941	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448524	Streptococcus satellite phage Javan537, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|617550:628355|DBSCAN-SWA|17	MK448524	Streptococcus satellite phage Javan537, complete genome	17.0	0.23529411764705882	4
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448945	Streptococcus phage Javan454, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448368	Streptococcus satellite phage Javan218, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|617550:628355|DBSCAN-SWA|17	MK448368	Streptococcus satellite phage Javan218, complete genome	17.0	0.058823529411764705	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448367	Streptococcus satellite phage Javan217, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|617550:628355|DBSCAN-SWA|17	MK448367	Streptococcus satellite phage Javan217, complete genome	17.0	0.17647058823529413	3
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448970	Streptococcus phage Javan516, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448933	Streptococcus phage Javan420, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448792	Streptococcus phage Javan521, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448770	Streptococcus phage Javan477, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448777	Streptococcus phage Javan491, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448359	Streptococcus satellite phage Javan204, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|617550:628355|DBSCAN-SWA|17	MK448359	Streptococcus satellite phage Javan204, complete genome	17.0	0.23529411764705882	4
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448365	Streptococcus satellite phage Javan212, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|617550:628355|DBSCAN-SWA|17	MK448365	Streptococcus satellite phage Javan212, complete genome	17.0	0.058823529411764705	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448483	Streptococcus satellite phage Javan415, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|617550:628355|DBSCAN-SWA|17	MK448483	Streptococcus satellite phage Javan415, complete genome	17.0	0.17647058823529413	3
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448400	Streptococcus satellite phage Javan285, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|617550:628355|DBSCAN-SWA|17	MK448400	Streptococcus satellite phage Javan285, complete genome	17.0	0.11764705882352941	2
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448781	Streptococcus phage Javan5, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448952	Streptococcus phage Javan472, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|1191792:1235754|DBSCAN-SWA|47	MK448952	Streptococcus phage Javan472, complete genome	47.0	0.0851063829787234	4
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448678	Streptococcus phage Javan135, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|1191792:1235754|DBSCAN-SWA|47	MK448678	Streptococcus phage Javan135, complete genome	47.0	0.0851063829787234	4
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448859	Streptococcus phage Javan170, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448688	Streptococcus phage Javan161, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448673	Streptococcus phage Javan119, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448575	Streptococcus satellite phage Javan612, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|617550:628355|DBSCAN-SWA|17	MK448575	Streptococcus satellite phage Javan612, complete genome	17.0	0.29411764705882354	5
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448573	Streptococcus satellite phage Javan610, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|617550:628355|DBSCAN-SWA|17	MK448573	Streptococcus satellite phage Javan610, complete genome	17.0	0.23529411764705882	4
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448571	Streptococcus satellite phage Javan609, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|617550:628355|DBSCAN-SWA|17	MK448571	Streptococcus satellite phage Javan609, complete genome	17.0	0.29411764705882354	5
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448570	Streptococcus satellite phage Javan608, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|617550:628355|DBSCAN-SWA|17	MK448570	Streptococcus satellite phage Javan608, complete genome	17.0	0.23529411764705882	4
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448567	Streptococcus satellite phage Javan605, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|617550:628355|DBSCAN-SWA|17	MK448567	Streptococcus satellite phage Javan605, complete genome	17.0	0.29411764705882354	5
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448566	Streptococcus satellite phage Javan604, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|617550:628355|DBSCAN-SWA|17	MK448566	Streptococcus satellite phage Javan604, complete genome	17.0	0.29411764705882354	5
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|116536:159646|DBSCAN-SWA|59	MK448563	Streptococcus satellite phage Javan601, complete genome	59.0	0.01694915254237288	1
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|617550:628355|DBSCAN-SWA|17	MK448563	Streptococcus satellite phage Javan601, complete genome	17.0	0.29411764705882354	5
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|617550:628355|DBSCAN-SWA|17	MK448389	Streptococcus satellite phage Javan260, complete genome	17.0	0.47058823529411764	8
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|617550:628355|DBSCAN-SWA|17	MK448663	Streptococcus satellite phage Javan98, complete genome	17.0	0.47058823529411764	8
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|617550:628355|DBSCAN-SWA|17	MK448555	Streptococcus satellite phage Javan592, complete genome	17.0	0.5294117647058824	9
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|617550:628355|DBSCAN-SWA|17	MK448547	Streptococcus satellite phage Javan572, complete genome	17.0	0.5294117647058824	9
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|617550:628355|DBSCAN-SWA|17	MK448544	Streptococcus satellite phage Javan564, complete genome	17.0	0.47058823529411764	8
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|617550:628355|DBSCAN-SWA|17	MK448535	Streptococcus satellite phage Javan550, complete genome	17.0	0.5294117647058824	9
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|617550:628355|DBSCAN-SWA|17	MK448599	Streptococcus satellite phage Javan651, complete genome	17.0	0.23529411764705882	4
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|617550:628355|DBSCAN-SWA|17	MK448601	Streptococcus satellite phage Javan653, complete genome	17.0	0.4117647058823529	7
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|617550:628355|DBSCAN-SWA|17	MK448470	Streptococcus satellite phage Javan397, complete genome	17.0	0.35294117647058826	6
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|617550:628355|DBSCAN-SWA|17	MK448590	Streptococcus satellite phage Javan634, complete genome	17.0	0.29411764705882354	5
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|617550:628355|DBSCAN-SWA|17	MK448473	Streptococcus satellite phage Javan401, complete genome	17.0	0.35294117647058826	6
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|617550:628355|DBSCAN-SWA|17	MK448478	Streptococcus satellite phage Javan409, complete genome	17.0	0.29411764705882354	5
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|617550:628355|DBSCAN-SWA|17	MK448520	Streptococcus satellite phage Javan504, complete genome	17.0	0.29411764705882354	5
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|617550:628355|DBSCAN-SWA|17	MK448512	Streptococcus satellite phage Javan475, complete genome	17.0	0.29411764705882354	5
NZ_CP082203	NZ_CP082203.1 Streptococcus suis strain NJ3 chromosome, complete genome	NZ_CP082203|617550:628355|DBSCAN-SWA|17	MK448582	Streptococcus satellite phage Javan621, complete genome	17.0	0.23529411764705882	4
